program,sw_time
16059.c,68568.76611709595
16060.c,68391.89529418945
16061.c,68949.6397972107
16062.c,68650.84171295166
16063.c,67813.61103057861
16064.c,68767.09461212158
16065.c,68373.8112449646
16066.c,68279.91008758545
16067.c,69225.99077224731
16068.c,68841.6600227356
16069.c,68391.52574539185
16070.c,68800.72355270386
16071.c,68077.0993232727
16072.c,75104.01010513306
16073.c,68568.1939125061
16074.c,68378.88956069946
16075.c,74793.08843612671
16076.c,69016.3254737854
16077.c,68084.14459228516
16078.c,68689.85891342163
16079.c,67932.24811553955
16080.c,68201.91144943237
16081.c,68335.40201187134
16083.c,68329.64420318604
16084.c,69228.02925109863
16085.c,68331.62307739258
16087.c,68170.36867141724
16088.c,68968.61791610718
16089.c,69634.17530059814
16090.c,68486.05871200562
16091.c,68989.16959762573
16092.c,69313.32349777222
16093.c,68260.70547103882
16094.c,68450.36745071411
16095.c,68263.22078704834
16096.c,68190.33622741699
16097.c,70167.06466674805
16098.c,67463.76752853394
16099.c,69086.13443374634
16100.c,68283.37907791138
16101.c,69456.33888244629
16102.c,68800.59242248535
16103.c,68856.79960250854
16104.c,69194.99635696411
16105.c,67708.94527435303
16106.c,68473.68478775024
16107.c,68589.92576599121
16108.c,68330.03759384155
16109.c,68273.8184928894
16110.c,69393.47982406616
16111.c,68556.0941696167
16112.c,68239.96305465698
16113.c,67754.93621826172
16114.c,68771.43383026123
16115.c,70356.70280456543
16116.c,68962.09716796875
16117.c,66824.78189468384
16118.c,67780.72118759155
16119.c,95767.6887512207
16120.c,69705.16443252563
16121.c,71680.09281158447
16122.c,70068.80044937134
16123.c,69733.3574295044
16124.c,75861.03677749634
16125.c,68417.45376586914
16126.c,68165.39764404297
16127.c,68663.90705108643
16128.c,70077.61001586914
16129.c,68222.93996810913
16130.c,67775.17795562744
16131.c,67915.940284729
16132.c,68227.04076766968
16133.c,67919.29006576538
16134.c,68146.38376235962
16135.c,67647.08757400513
16136.c,68417.29879379272
16137.c,68168.9977645874
16138.c,68021.05903625488
16139.c,82516.98017120361
16140.c,98039.42441940308
16141.c,68299.32928085327
16142.c,68807.67345428467
16143.c,68281.16178512573
16144.c,67851.92489624023
16145.c,67770.71952819824
16146.c,67990.41032791138
16147.c,96406.06641769409
16148.c,69691.52688980103
16149.c,69662.90473937988
16150.c,68374.77684020996
16152.c,67868.48306655884
16153.c,71289.69430923462
16154.c,68307.0421218872
16155.c,68923.62833023071
16156.c,68292.90390014648
16157.c,69342.33903884888
16158.c,70638.17977905273
16159.c,68821.41828536987
16160.c,68155.69400787354
16161.c,68524.42026138306
16162.c,68334.28144454956
16163.c,68401.76582336426
16164.c,69083.52375030518
16165.c,82218.3609008789
16166.c,67647.82667160034
16168.c,70489.35890197754
16169.c,69563.5199546814
16170.c,68348.88458251953
16171.c,82421.99420928955
16172.c,68968.49870681763
16173.c,81725.89540481567
16175.c,68126.79767608643
16176.c,68619.21548843384
16177.c,68202.5671005249
16178.c,68481.8983078003
16179.c,69164.71719741821
16180.c,68613.05236816406
16181.c,70326.31635665894
16182.c,68149.88851547241
16183.c,68643.06926727295
16184.c,68067.71755218506
16185.c,82285.48765182495
16186.c,68403.5062789917
16187.c,75010.84804534912
16188.c,68629.00257110596
16189.c,67769.03867721558
16190.c,67153.83529663086
16191.c,67772.90105819702
16192.c,68672.72853851318
16193.c,68911.13519668579
16194.c,68544.54278945923
16195.c,68354.95233535767
16197.c,68601.1552810669
16198.c,66902.5182723999
16199.c,67917.83571243286
16200.c,68328.79781723022
16201.c,69357.4070930481
16202.c,67770.17116546631
16203.c,69255.79309463501
16204.c,68783.40244293213
16205.c,68682.88516998291
16206.c,68197.500705719
16207.c,68333.7926864624
16208.c,82735.68153381348
16209.c,112331.44998550415
16210.c,67994.225025177
16211.c,67659.95025634766
16212.c,68535.60209274292
16213.c,67651.79634094238
16214.c,71896.31462097168
16215.c,68697.78633117676
16216.c,82542.76514053345
16217.c,68908.02383422852
16218.c,68556.69021606445
16219.c,71032.05919265747
16220.c,68461.87114715576
16221.c,71141.76750183105
16222.c,111280.07173538208
16223.c,69513.4162902832
16224.c,67890.10763168335
16225.c,68337.27359771729
16226.c,68279.96969223022
16227.c,68300.1160621643
16228.c,67807.19757080078
16229.c,68426.10836029053
16230.c,70467.97275543213
16231.c,67613.27981948853
16232.c,67876.2674331665
16233.c,68359.41076278687
16234.c,67747.73597717285
16235.c,67775.2137184143
16236.c,82758.90350341797
16237.c,72945.03450393677
16238.c,68260.2047920227
16239.c,67933.84552001953
16240.c,95367.44356155396
16241.c,68273.85425567627
16242.c,70510.78081130981
16243.c,111878.94344329834
16244.c,69285.27355194092
16245.c,68308.5560798645
16246.c,68141.8776512146
16247.c,67423.67744445801
16248.c,66813.25435638428
16249.c,68341.62473678589
16250.c,68443.96591186523
16251.c,68903.16009521484
16252.c,67988.5745048523
16253.c,68362.09297180176
16254.c,67790.83013534546
16255.c,67921.79346084595
16256.c,68732.3808670044
16257.c,68729.73442077637
16258.c,69087.82720565796
16259.c,66748.77405166626
16260.c,70386.68394088745
16261.c,67426.97954177856
16262.c,67900.93183517456
16263.c,67978.69205474854
16264.c,68604.9222946167
16265.c,68661.52286529541
16266.c,69175.43411254883
16267.c,73848.24752807617
16268.c,68267.16661453247
16269.c,66828.14359664917
16270.c,68100.905418396
16271.c,68340.46840667725
16272.c,68366.58716201782
16273.c,68663.489818573
16274.c,68686.44952774048
16275.c,67848.0863571167
16276.c,68498.57568740845
16277.c,68226.12285614014
16278.c,71408.30755233765
16279.c,68378.31735610962
16280.c,69243.18075180054
16281.c,68546.9388961792
16282.c,67567.86108016968
16283.c,68691.51592254639
16284.c,67899.37019348145
16285.c,72230.63707351685
16286.c,68307.6024055481
16287.c,68753.77893447876
16288.c,68290.43626785278
16289.c,67843.63985061646
16290.c,70383.41760635376
16291.c,68111.74154281616
16292.c,67932.0216178894
16293.c,73019.3018913269
16294.c,68204.2121887207
16295.c,68948.66228103638
16296.c,68894.64855194092
16297.c,68583.083152771
16298.c,69099.47395324707
16299.c,68314.85033035278
16301.c,67649.8293876648
16302.c,82592.71383285522
16303.c,68943.45283508301
16304.c,68636.09552383423
16305.c,67838.12046051025
16307.c,69248.13985824585
16308.c,71302.90269851685
16309.c,68342.68569946289
16310.c,68858.24203491211
16311.c,69500.31518936157
16312.c,68168.09177398682
16313.c,67769.52743530273
16314.c,68356.65702819824
16315.c,68747.38931655884
16316.c,68498.05116653442
16317.c,72508.37087631226
16318.c,69156.18181228638
16319.c,68229.59184646606
16320.c,68678.1644821167
16321.c,68878.00693511963
16322.c,68042.51670837402
16323.c,72139.95456695557
16324.c,68955.34992218018
16325.c,68667.05417633057
16326.c,72124.46928024292
16327.c,68334.5079421997
16328.c,66826.40314102173
16329.c,69237.07723617554
16330.c,68298.86436462402
16331.c,68398.10609817505
16332.c,68570.36352157593
16333.c,68810.35566329956
16334.c,68831.24113082886
16335.c,67812.8719329834
16336.c,68296.30136489868
16337.c,68122.68495559692
16338.c,68394.41061019897
16339.c,68601.45330429077
16340.c,69444.83518600464
16341.c,68532.65762329102
16342.c,68061.95974349976
16343.c,68996.8466758728
16344.c,68346.86994552612
16345.c,68035.7813835144
16346.c,68233.323097229
16347.c,70247.483253479
16348.c,71418.34497451782
16349.c,68320.26243209839
16350.c,68043.12467575073
16351.c,67585.81399917603
16352.c,68021.36898040771
16353.c,68456.6855430603
16354.c,68473.5894203186
16355.c,69977.84376144409
16356.c,68071.7945098877
16357.c,68423.77185821533
16358.c,69063.55619430542
16359.c,57646.63219451904
16360.c,67902.81534194946
16362.c,68340.63529968262
16363.c,71417.86813735962
16364.c,67987.39433288574
16365.c,67902.82726287842
16366.c,68611.19270324707
16367.c,68776.32141113281
16368.c,68207.18050003052
16369.c,69084.16748046875
16370.c,69281.05354309082
16371.c,68346.72689437866
16372.c,68279.39748764038
16373.c,68062.1862411499
16374.c,68280.42268753052
16375.c,68901.3123512268
16376.c,67867.61283874512
16377.c,68672.93119430542
16378.c,68875.65851211548
16379.c,68903.91111373901
16380.c,68275.92849731445
16381.c,68243.70622634888
16382.c,68373.60858917236
16383.c,67872.44081497192
16384.c,68351.72176361084
16385.c,72338.36650848389
16386.c,67983.28161239624
16387.c,68445.90902328491
16388.c,67996.6688156128
16389.c,68058.38346481323
16390.c,68156.21852874756
16391.c,111240.94724655151
16392.c,68349.61175918579
16393.c,68444.3473815918
16394.c,70341.56322479248
16395.c,68410.75420379639
16397.c,69018.06592941284
16398.c,68960.40439605713
16399.c,68456.84051513672
16400.c,68881.27326965332
16401.c,70399.49893951416
16402.c,68918.1923866272
16403.c,68733.16764831543
16404.c,68827.37874984741
16405.c,68512.17746734619
16406.c,68124.81880187988
16407.c,71483.88624191284
16408.c,68076.7297744751
16409.c,72387.63570785522
16410.c,69638.32378387451
16411.c,69696.56944274902
16412.c,82729.8641204834
16413.c,68606.55546188354
16414.c,68508.00514221191
16415.c,95034.61122512817
16416.c,95211.50588989258
16417.c,68242.4783706665
16418.c,68457.36503601074
16419.c,68269.41967010498
16420.c,68886.42311096191
16421.c,68717.52738952637
16422.c,68304.26454544067
16423.c,68843.50776672363
16424.c,68078.11260223389
16425.c,68490.52906036377
16426.c,68491.59002304077
16427.c,69217.55075454712
16428.c,68857.12146759033
16429.c,67962.94450759888
16430.c,68639.4453048706
16431.c,68503.3917427063
16432.c,68285.6559753418
16434.c,111352.78940200806
16435.c,69143.77212524414
16437.c,68814.1942024231
16438.c,68661.72552108765
16439.c,68493.7834739685
16440.c,68445.59907913208
16441.c,68218.6484336853
16442.c,68722.43881225586
16443.c,68273.53239059448
16444.c,69206.64310455322
16445.c,69241.05882644653
16446.c,68690.16885757446
16447.c,67955.25550842285
16448.c,67837.78667449951
16449.c,68428.31373214722
16450.c,68073.90451431274
16451.c,74997.48468399048
16452.c,68060.83917617798
16453.c,67901.28946304321
16454.c,68387.81833648682
16455.c,68395.07818222046
16456.c,68491.50657653809
16457.c,67176.4612197876
16458.c,69232.01084136963
16459.c,68288.63620758057
16460.c,68262.4101638794
16461.c,68121.61207199097
16462.c,68226.0274887085
16463.c,68539.22605514526
16464.c,68847.73969650269
16465.c,68573.52256774902
16466.c,70101.55916213989
16467.c,81259.85860824585
16468.c,68579.48303222656
16469.c,68636.03591918945
16470.c,68088.41228485107
16471.c,68447.86405563354
16472.c,69175.02880096436
16473.c,69095.59965133667
16474.c,67377.25734710693
16475.c,68409.33561325073
16476.c,68621.51622772217
16477.c,68257.58218765259
16478.c,67937.68405914307
16479.c,70624.61376190186
16480.c,69281.005859375
16481.c,67832.08847045898
16482.c,68040.95506668091
16483.c,68596.05312347412
16484.c,67970.14474868774
16485.c,68175.47082901001
16486.c,68440.21081924438
16487.c,69236.77921295166
16488.c,69601.29737854004
16489.c,70409.76285934448
16490.c,67955.39855957031
16491.c,68378.49617004395
16492.c,68435.97888946533
16493.c,68195.0569152832
16494.c,69040.45343399048
16495.c,70620.35799026489
16496.c,68323.32611083984
16497.c,68345.30830383301
16498.c,68337.57162094116
16499.c,111135.56623458862
16500.c,68926.82313919067
16501.c,69471.8599319458
16502.c,95351.91059112549
16503.c,68166.47052764893
16504.c,68248.80838394165
16505.c,67761.71922683716
16506.c,67816.25747680664
16507.c,68054.84294891357
16508.c,69551.75399780273
16509.c,68477.3325920105
16510.c,68432.84368515015
16511.c,68519.06776428223
16512.c,69190.80018997192
16513.c,68308.13884735107
16514.c,69561.79141998291
16515.c,69607.96117782593
16516.c,70651.75771713257
16517.c,67797.19591140747
16518.c,68075.81186294556
16519.c,82020.86687088013
16520.c,95169.97337341309
16521.c,69116.6639328003
16522.c,68887.20989227295
16523.c,70422.10102081299
16524.c,68710.11257171631
16525.c,68368.33953857422
16527.c,67576.89714431763
16528.c,68884.1700553894
16529.c,68147.25399017334
16530.c,74535.6798171997
16531.c,69155.33542633057
16532.c,68137.91990280151
16533.c,68159.10339355469
16534.c,68047.55926132202
16535.c,66985.6071472168
16537.c,67757.33232498169
16538.c,67581.36749267578
16539.c,68695.67632675171
16540.c,68303.29895019531
16541.c,68124.72343444824
16542.c,68166.68510437012
16543.c,68222.21279144287
16544.c,68550.99201202393
16545.c,68725.4548072815
16546.c,69478.59525680542
16547.c,68291.22304916382
16549.c,68264.37711715698
16550.c,73360.8603477478
16551.c,67701.95960998535
16552.c,68128.91960144043
16553.c,68268.2991027832
16554.c,69323.0390548706
16555.c,67296.81491851807
16556.c,66697.63326644897
16557.c,68077.54039764404
16558.c,68151.97467803955
16559.c,69100.65412521362
16560.c,68981.85014724731
16561.c,68050.06265640259
16562.c,69262.57610321045
16563.c,68670.08209228516
16564.c,68232.72705078125
16565.c,68086.75527572632
16566.c,68346.35734558105
16567.c,70549.2615699768
16568.c,70558.36915969849
16569.c,69600.20065307617
16570.c,68448.38857650757
16571.c,67764.49680328369
16572.c,68244.8148727417
16573.c,68508.20779800415
16575.c,68588.75751495361
16576.c,70787.11986541748
16577.c,69620.52583694458
16579.c,68390.59591293335
16580.c,68260.97965240479
16581.c,69377.79188156128
16582.c,68525.71964263916
16583.c,68773.56767654419
16584.c,69342.74435043335
16585.c,69866.5976524353
16586.c,68644.90509033203
16587.c,66864.41898345947
16588.c,66847.8012084961
16589.c,68152.55880355835
16590.c,81878.98397445679
16591.c,71690.97661972046
16593.c,68658.72144699097
16594.c,68531.35824203491
16595.c,68013.19122314453
16596.c,66740.04793167114
16597.c,68407.70244598389
16598.c,68339.38360214233
16599.c,68537.73593902588
16600.c,68708.8131904602
16601.c,68920.77922821045
16602.c,68598.2346534729
16603.c,68276.25036239624
16604.c,68286.65733337402
16605.c,68311.28597259521
16606.c,67903.56636047363
16608.c,68270.44486999512
16609.c,69642.93718338013
16610.c,67849.65991973877
16611.c,68084.19227600098
16612.c,68905.04360198975
16613.c,68503.8685798645
16614.c,68540.358543396
16615.c,68274.47414398193
16616.c,72039.49689865112
16617.c,68033.17070007324
16618.c,68108.37984085083
16619.c,68893.45645904541
16620.c,67666.23258590698
16621.c,68116.09268188477
16622.c,68174.21913146973
16623.c,68465.6023979187
16624.c,68537.52136230469
16625.c,68615.01932144165
16626.c,68143.02206039429
16627.c,67757.7018737793
16628.c,68295.02582550049
16629.c,68640.56587219238
16630.c,68725.60977935791
16631.c,69350.21877288818
16632.c,68390.10715484619
16633.c,68021.42858505249
16634.c,68002.80809402466
16636.c,67730.18836975098
16637.c,67717.32568740845
16638.c,69542.25301742554
16639.c,68997.76458740234
16640.c,68166.49436950684
16641.c,68772.39942550659
16642.c,69052.75583267212
16643.c,71541.44048690796
16644.c,68241.0717010498
16645.c,68494.26031112671
16646.c,68211.22169494629
16647.c,69851.66072845459
16648.c,67928.52878570557
16649.c,68121.45709991455
16650.c,68475.77095031738
16651.c,68230.41439056396
16652.c,70051.65815353394
16653.c,69012.6895904541
16654.c,69628.4532546997
16655.c,68401.43203735352
16656.c,69034.86251831055
16657.c,68349.69520568848
16658.c,68388.87929916382
16659.c,67901.4801979065
16660.c,68835.28232574463
16661.c,68840.71826934814
16662.c,67017.22145080566
16663.c,67784.26170349121
16664.c,68487.46538162231
16666.c,70621.09708786011
16667.c,68484.9500656128
16668.c,69297.5640296936
16669.c,68742.82360076904
16670.c,111392.28343963623
16671.c,69964.11085128784
16672.c,69232.177734375
16673.c,71501.8630027771
16674.c,68124.11546707153
16675.c,94898.70071411133
16677.c,68953.56178283691
16678.c,67600.53634643555
16679.c,68173.38466644287
16680.c,68302.97708511353
16681.c,68590.7244682312
